class label,FT1 value a,FT1 value b,FT2 value a,FT2 value b,FT3 value a,FT3 value b,FT4 value a,FT4 value b,FT5 value a,FT5 value b,FT6 value a,FT6 value b,FT7 value a,FT7 value b,FT8 value a,FT8 value b,FT9 value a,FT9 value b,FT10 value a,FT10 value b,FT11 value a,FT11 value b,FT12 value a,FT12 value b,FT13 value a,FT13 value b,FT14 value a,FT14 value b,class
jazz,0.396,178.28572,0.484,151.72223,0.574,162.05556,0.455,124.031746,0.581,329.65872,0.618,324.10318,0.496,39.642857,0.702,232.21428,0.404,81.21429,0.571,127.388885,1.08,267.2619,0.841,28.309525,0.954,83.92857,0,0,0
jazz,0.38,164.62698,0.494,143.27777,0.584,147.25397,0.443,117.18254,0.581,323.75397,0.62,318.61905,0.494,34.22222,0.68,235.68254,0.41,72.25397,0.57,143.30952,1.064,262.62698,0.818,20.039682,0.961,96.84127,0,0,0
jazz,0.383,133.30952,0.427,126.35714,0.504,134.0238,0.389,98.849205,0.578,304.11905,0.616,298.3095,0.441,31.492064,0.584,168.76984,0.359,73.38095,0.493,97.28571,0.965,190.57143,0.826,26.722221,0.913,73.031746,0,0,0
jazz,0.289,92.47619,0.392,92.17461,0.481,96.53968,0.32,67.349205,0.576,273.50793,0.613,270.6111,0.39,20,0.515,184.50793,0.305,44.126984,0.402,83.2619,0.929,196.66667,0.771,24.595238,0.844,54.785713,0,0,0
jazz,0.306,102.51588,0.386,92.71429,0.467,100.888885,0.327,72.14286,0.576,278.03967,0.613,272.36508,0.388,15.904762,0.513,169.03969,0.305,46.650795,0.405,76.64286,0.926,179.94444,0.78,17.801588,0.85,52.055557,0,0,0
jazz,0.276,101.031746,0.382,91.349205,0.48,101.849205,0.321,67.72222,0.576,273.65872,0.611,267.60318,0.383,16.825397,0.52,188.74603,0.293,43.484127,0.382,64.69841,0.937,201.5873,0.777,17.896826,0.836,42.45238,0,0,0
jazz,0.314,117.95238,0.422,108.888885,0.516,114.9127,0.364,84.07143,0.578,291.9365,0.613,284.94446,0.422,24.571428,0.568,196.20634,0.332,60.460316,0.45,88.92063,0.969,213.90475,0.792,19.880953,0.878,60.76984,0,0,0
jazz,0.301,103.59524,0.377,95.95238,0.466,106.60317,0.33,72.690475,0.576,276.6905,0.615,272.8254,0.388,30,0.521,173.44444,0.292,59.99206,0.393,61.52381,0.927,195.26984,0.789,34.920635,0.846,50.357143,0,0,0
jazz,0.323,107.86508,0.414,102.888885,0.51,108.190475,0.347,80.28571,0.576,285.70636,0.612,282.5873,0.413,20.222221,0.56,202.69841,0.323,52.174603,0.432,84.230156,0.968,217.89682,0.778,14.888889,0.872,63.04762,0,0,0
jazz,0.299,94.769844,0.372,94.55556,0.466,105.52381,0.325,72.61905,0.575,278.1746,0.611,272.2619,0.384,23.380953,0.516,167.24603,0.285,54,0.377,52.45238,0.925,182.20634,0.794,18.730158,0.842,40.56349,0,0,0
jazz,0.375,147.80952,0.468,133.16667,0.548,135.26984,0.415,111.10317,0.58,316.53174,0.619,312.55554,0.463,57.61111,0.634,194.19841,0.379,91.666664,0.541,114.150795,1.009,242.66667,0.827,17.190475,0.943,87.21429,0,0,0
jazz,0.496,221.96031,0.527,202.75397,0.589,213.46031,0.547,178.61905,0.586,386.4127,0.631,380.85715,0.569,100.888885,0.824,177.72223,0.459,171.92064,0.706,119.5873,1.139,262.84128,0.945,37.738094,1.101,124.0873,0,0,0
jazz,0.199,44.34127,0.248,46.22222,0.311,55.738094,0.214,31.960318,0.572,239.29366,0.606,234.14285,0.258,12.714286,0.322,72.84127,0.183,28.698412,0.242,17.761906,0.79,81.5873,0.75,10.555555,0.769,17.563492,0,0,0
jazz,0.493,221.1746,0.529,197.84126,0.593,209.09525,0.555,177.64285,0.585,386.50793,0.629,378.29364,0.555,99.650795,0.829,191.13492,0.45,166.89682,0.706,121.44444,1.155,270.5238,0.919,39.190475,1.086,122.92857,0,0,0
jazz,0.348,139.13492,0.408,123.11905,0.48,132.96031,0.377,96.31746,0.578,302.09525,0.617,298.33334,0.428,50.81746,0.574,151.30952,0.335,87.30159,0.469,72.81746,0.952,196.34126,0.827,31.309525,0.905,75.007935,0,0,0
jazz,0.317,119.52381,0.398,100.77778,0.481,109.64286,0.359,85.12698,0.577,289.3254,0.612,284.49207,0.397,35.18254,0.549,166.92857,0.32,63.02381,0.447,82.56349,0.949,197.36508,0.795,6.9444447,0.871,51.896824,0,0,0
jazz,0.356,114.79365,0.413,113.98412,0.493,118.94444,0.366,89.86508,0.579,297.83334,0.616,290.5238,0.429,33.634922,0.562,165.55556,0.338,75.97619,0.458,81.42063,0.952,189.86508,0.81,31.095238,0.893,71.39683,0,0,0
jazz,0.414,157.53969,0.461,137.9762,0.531,142.84921,0.442,117.333336,0.579,324.70636,0.619,317.68253,0.472,36.84127,0.649,190.49207,0.389,87,0.549,116.84127,1.027,221.11905,0.83,19.349207,0.952,90.666664,0,0,0
jazz,0.474,210.30952,0.52,191.54762,0.605,201.56349,0.519,164.78572,0.584,371.2143,0.628,365.81747,0.558,80.63492,0.808,211.92857,0.442,151.31746,0.669,122.11905,1.151,265.55554,0.915,29.75397,1.052,98.75397,0,0,0
jazz,0.325,121.07937,0.422,115.43651,0.511,122.31746,0.37,92.36508,0.58,295.9365,0.616,291.60318,0.433,36.587303,0.582,186.93651,0.342,76.93651,0.469,88.67461,0.976,216.85715,0.809,19.333334,0.891,60.77778,0,0,0
jazz,0.393,146.93651,0.456,138.92064,0.533,145.24603,0.41,108.5,0.579,315.87302,0.619,310.55554,0.471,40.460316,0.625,189.03175,0.389,78.007935,0.528,112.04762,0.995,218.95238,0.829,44.865078,0.941,97.92857,0,0,0
jazz,0.238,53.785713,0.289,65.2381,0.374,78.5873,0.244,44.92857,0.574,247.83333,0.609,243.30159,0.306,23.198412,0.393,112.78571,0.2,37.642857,0.254,12.444445,0.833,123.13492,0.766,29.015873,0.787,27.65873,0,0,0
jazz,0.316,116.48412,0.359,105.46032,0.419,120.72222,0.338,80.611115,0.577,288.79364,0.614,283.96826,0.376,49.45238,0.507,118.507935,0.288,81.64286,0.411,50.23016,0.898,149.28572,0.815,26.912699,0.868,55.23016,0,0,0
jazz,0.205,45.166668,0.25,45.873016,0.316,55.396824,0.214,30.992064,0.574,235.28572,0.605,232.33333,0.251,7.7777777,0.325,82.5,0.172,24.182539,0.235,20.095238,0.797,86.650795,0.743,4.198413,0.767,15.468254,0,0,0
jazz,0.272,87.833336,0.347,83.64286,0.432,93.611115,0.306,63.99206,0.576,267.72223,0.613,266.42062,0.356,35.97619,0.481,145.66667,0.257,57.444443,0.354,41.76984,0.894,173.57143,0.782,21.444445,0.827,40.642857,0,0,0
jazz,0.348,150.57143,0.45,127.53968,0.529,136.7381,0.395,100.81746,0.579,304.29364,0.616,299.2619,0.448,34.603176,0.61,198.03969,0.37,62.27778,0.506,114.77778,0.997,225.89682,0.806,30.317461,0.921,87.84127,0,0,0
jazz,0.233,70.29365,0.319,64.42857,0.406,73.166664,0.262,46.65873,0.574,251.1746,0.61,246.3254,0.318,10.873015,0.422,140.4762,0.234,30.992064,0.303,38.587303,0.863,147.87302,0.754,13.365079,0.793,27.468254,0,0,0
jazz,0.287,78.55556,0.34,83.888885,0.427,93.690475,0.294,61.404762,0.576,268.33334,0.612,261.9762,0.356,28.86508,0.468,141.81746,0.25,56.142857,0.338,34.690475,0.883,155.79366,0.784,26.309525,0.823,37.738094,0,0,0
jazz,0.418,175.60318,0.475,151.69048,0.554,159.64285,0.46,127.7381,0.581,334.2143,0.621,328.55554,0.49,65.68254,0.686,192.90475,0.395,107.40476,0.568,111.0873,1.043,249.37302,0.857,36.365078,0.971,91.59524,0,0,0
jazz,0.497,209.85715,0.512,190.90475,0.578,198.49207,0.519,167.05556,0.584,373.5,0.628,368.01587,0.555,76.4127,0.787,182.76984,0.44,159.83333,0.665,116.7381,1.12,231.99207,0.927,27.396826,1.068,102.94444,0,0,0
jazz,0.545,236.74603,0.56,227.35715,0.617,231.30159,0.579,207.07936,0.587,411.42856,0.634,405.03174,0.613,107.269844,0.891,174.30159,0.5,201.95238,0.776,124.730156,1.193,253.5238,0.981,42.515873,1.179,143.14285,0,0,0
jazz,0.313,114.42063,0.441,112.74603,0.529,118.44444,0.367,83.56349,0.578,288.5476,0.616,286.25397,0.429,26.896826,0.584,219.49207,0.34,58.134922,0.465,105.72222,0.99,240.36508,0.778,21.13492,0.896,84.43651,0,0,0
jazz,0.289,92.42063,0.392,92.190475,0.481,96.59524,0.321,67.40476,0.577,272.62698,0.613,269.77777,0.39,19.97619,0.514,184.0238,0.305,44.11111,0.403,83.94444,0.929,196.20634,0.771,24.230158,0.844,54.714287,0,0,0
jazz,0.448,173.72223,0.483,164.69048,0.571,175.14285,0.449,137.64285,0.583,342.75397,0.625,337.77777,0.519,86.85714,0.709,186.57936,0.401,141.85715,0.578,101.19841,1.048,259.73016,0.899,66.89683,0.99,104.78571,0,0,0
jazz,0.322,107.809525,0.414,102.833336,0.51,108.18254,0.348,80.25397,0.577,284.51587,0.612,282.01587,0.413,20.055555,0.56,203.09525,0.323,51.960316,0.432,84.809525,0.968,218.12698,0.778,14.9920635,0.872,63.45238,0,0,0
jazz,0.363,147.28572,0.459,128.9762,0.548,132.38095,0.412,105.11905,0.579,311.61905,0.617,305.9127,0.465,35.04762,0.633,213.05556,0.379,69.849205,0.524,119.388885,1.021,240.74603,0.808,25.015873,0.923,83.5,0,0,0
jazz,0.333,129.96825,0.454,118.769844,0.553,126.007935,0.373,88.992065,0.578,293.59525,0.613,290.55554,0.448,13.587301,0.604,232.4762,0.369,37.43651,0.485,123.809525,1.009,239.99207,0.785,15.531746,0.899,73.86508,0,0,0
jazz,0.217,59.357143,0.305,55.968254,0.393,63.785713,0.24,38.849205,0.573,243.2381,0.609,238.77777,0.3,9.626985,0.395,136.4762,0.217,24.373016,0.28,38.515873,0.844,141.87302,0.745,13.031746,0.78,24.119047,0,0,0
jazz,0.473,223.75397,0.544,187.2381,0.621,192.99207,0.545,162.42064,0.584,370.42062,0.626,363.87302,0.555,67.309525,0.816,237.49207,0.455,125.55556,0.686,149.28572,1.171,294.2619,0.878,31.801588,1.065,124.4127,0,0,0
jazz,0.298,104.77778,0.412,97.68254,0.513,101.53968,0.338,72.5873,0.576,276.8254,0.612,272.62698,0.403,13.404762,0.543,208.84126,0.322,33.626984,0.421,93.34127,0.956,216.16667,0.77,13.5,0.854,54.039684,0,0,0
jazz,0.299,94.03968,0.362,94.96032,0.46,107.46032,0.314,69.51588,0.577,274.80157,0.612,270.48413,0.384,21.190475,0.512,170.38095,0.282,48.134922,0.365,46.087303,0.925,183.09525,0.796,15.666667,0.838,33.587303,0,0,0
jazz,0.365,159.65874,0.491,136.93651,0.573,139.7619,0.435,110.031746,0.581,317.1508,0.62,314.6508,0.48,32.396824,0.654,222.29366,0.407,68.09524,0.566,152.10318,1.039,248.15874,0.803,25.642857,0.952,99.507935,0,0,0
jazz,0.322,111.02381,0.413,110.01588,0.503,114.349205,0.364,86.57937,0.577,292.48413,0.616,288.8889,0.418,41.5,0.568,184.30952,0.323,72.79365,0.446,77.55556,0.964,216.75397,0.799,27.301588,0.879,63.515873,0,0,0
jazz,0.461,192.40475,0.477,180.79366,0.527,192.9127,0.487,155.5,0.584,364.80157,0.629,356.94446,0.518,110.75397,0.724,129.40475,0.422,161.53969,0.63,86.52381,1.035,233.7619,0.919,53.714287,1.044,125.22222,0,0,0
jazz,0.43,172.57143,0.52,162.87302,0.597,161.2619,0.454,127.53968,0.581,333.81747,0.62,329.03967,0.524,47.38095,0.697,223.55556,0.445,75.968254,0.608,154.71428,1.065,262.34128,0.823,42.27778,1.014,136.03175,0,0,0
jazz,0.322,111.031746,0.413,110,0.503,114.34127,0.363,86.60317,0.577,294.27777,0.614,288.37302,0.418,41.468254,0.568,184.44444,0.323,72.492065,0.446,78.30159,0.964,216.85715,0.8,27.222221,0.879,63.61905,0,0,0
jazz,0.348,139.0873,0.408,123.06349,0.48,132.96825,0.376,96.35714,0.58,303.19843,0.618,298.81747,0.428,51.015873,0.574,151.46825,0.335,86.85714,0.469,72.468254,0.953,196.71428,0.827,31.095238,0.905,75.06349,0,0,0
jazz,0.256,67.85714,0.327,69.32539,0.425,79.54762,0.268,49.944443,0.576,252.29366,0.61,250.28572,0.332,13.587301,0.443,154.57143,0.236,30.666666,0.298,35.912697,0.876,162.14285,0.764,14.650794,0.796,25.722221,0,0,0
jazz,0.306,102.54762,0.386,92.74603,0.467,100.9127,0.327,72.22222,0.577,276.35715,0.613,271.0635,0.388,15.952381,0.513,169.10318,0.305,46.738094,0.405,76.21429,0.926,180.05556,0.78,17.833334,0.85,51.960316,0,0,0
jazz,0.323,113.14286,0.401,110.98412,0.487,121.67461,0.353,85.35714,0.578,291.9524,0.617,287.2143,0.412,39.70635,0.557,173.8254,0.313,72.2619,0.43,68.37302,0.952,203.72223,0.807,30.317461,0.875,60.22222,0,0,0
jazz,0.369,141.25397,0.463,132.24603,0.543,134.07936,0.412,107.27778,0.58,316.9127,0.617,311.74603,0.468,55.18254,0.628,192.34126,0.382,90.04762,0.537,117.2619,1.004,239.22223,0.823,28.650793,0.938,89.36508,0,0,0
jazz,0.366,134.69048,0.44,131.23016,0.523,141.8254,0.386,100,0.58,307.8095,0.619,303.88095,0.458,42.698414,0.604,187.19841,0.37,75.35714,0.496,99.75397,0.98,219.14285,0.823,41.11905,0.916,82.14286,0,0,0
jazz,0.288,86,0.351,88.28571,0.436,99.12698,0.304,66.56349,0.575,272.2619,0.613,268.53174,0.364,30.65873,0.481,145.5,0.268,57.857143,0.358,43.865078,0.891,164.95238,0.786,30.11111,0.831,43.246033,0,0,0
jazz,0.343,129.13492,0.412,122.17461,0.499,133.4762,0.386,96.34127,0.579,303.19843,0.616,297.89682,0.427,50.365078,0.589,172.31746,0.324,82.333336,0.459,69.64286,0.967,208.92857,0.827,29.269842,0.896,61.984127,0,0,0
jazz,0.585,239.45238,0.562,225.64285,0.631,232.14285,0.575,203.0238,0.588,406.92856,0.632,404.49207,0.619,90.2381,0.899,198.48413,0.49,194.11111,0.771,140.34921,1.218,252.85715,0.983,32.444443,1.167,124.92063,0,0,0
jazz,0.411,146.22223,0.468,144.56349,0.545,147.3254,0.424,116.54762,0.58,324.65872,0.621,316.7619,0.488,51.579365,0.646,183.42857,0.397,97.968254,0.547,102.98412,1.013,225.62698,0.838,35.650795,0.967,107.10317,0,0,0
jazz,0.533,237,0.541,201.96825,0.597,204.28572,0.57,189.11905,0.586,398.62698,0.629,395.18253,0.573,104.47619,0.839,163.48413,0.464,187.60318,0.732,114.78571,1.146,232.71428,0.954,30.944445,1.125,119.71429,0,0,0
jazz,0.428,170.30952,0.467,160.42064,0.547,174.30952,0.456,134.09525,0.582,340.7857,0.623,336.10318,0.494,92.13492,0.706,183.96825,0.384,136.61905,0.57,87.690475,1.049,268.42856,0.891,50.849205,0.978,94.92857,0,0,0
jazz,0.411,158,0.426,143.93651,0.491,158.13492,0.406,113.333336,0.58,320.2143,0.621,314.2857,0.457,64.968254,0.613,137.78572,0.356,116.07937,0.511,76.809525,0.966,190.37302,0.866,47.76984,0.941,85.77778,0,0,0
jazz,0.291,93.833336,0.377,89.40476,0.473,96.94444,0.32,68.24603,0.577,274.5873,0.613,267.99207,0.378,25.761906,0.511,176.12698,0.277,51.031746,0.37,55.579365,0.923,194.45238,0.777,21.777779,0.835,44.70635,0,0,0
jazz,0.319,127.992065,0.442,112.57937,0.535,121.05556,0.374,88.22222,0.577,294.70636,0.615,289.14285,0.433,29.214285,0.594,220.9762,0.347,56.531746,0.472,107.64286,0.996,243.88889,0.788,25.825397,0.885,69.2381,0,0,0
jazz,0.318,138.24603,0.452,123.64286,0.563,134.09525,0.39,92.56349,0.579,299.31747,0.616,294.79364,0.445,37.301586,0.641,255.19048,0.338,63.49206,0.468,89.611115,1.049,286.33334,0.792,21.63492,0.894,72.85714,0,0,0
jazz,0.266,86.03968,0.376,77.888885,0.469,84.46032,0.296,57.02381,0.575,261.37302,0.609,257.2143,0.361,9.023809,0.487,187.53969,0.288,25.809525,0.378,84.666664,0.917,192.88095,0.75,8.555555,0.825,45.93651,0,0,0
jazz,0.299,105.27778,0.391,98.388885,0.478,104.79365,0.348,80.650795,0.578,286.2857,0.615,283.57144,0.393,42.920635,0.544,171.48413,0.301,73.5,0.422,64.690475,0.949,208.48413,0.794,14.984127,0.862,51.825397,0,0,0
jazz,0.294,84.42063,0.322,84.51588,0.383,96.0873,0.303,66.46032,0.576,271.2143,0.613,266.4127,0.34,41.349205,0.445,97.992065,0.25,69.166664,0.353,32.22222,0.854,129.03175,0.797,27.5,0.831,42.49206,0,0,0
jazz,0.512,223.22223,0.531,214.44444,0.588,219.49207,0.579,196.74603,0.587,406.8492,0.633,397.9127,0.573,158.96031,0.864,154.53175,0.455,222.16667,0.738,97.36508,1.148,286.34128,0.988,48.039684,1.134,129.15874,0,0,0
jazz,0.427,177.19841,0.502,153.60318,0.583,156.30159,0.469,128.14285,0.582,334.9365,0.62,329.86508,0.511,37.301586,0.704,224.92064,0.425,79.98412,0.594,137.9127,1.078,251.90475,0.838,25.420635,0.986,101.57143,0,0,0
jazz,0.43,172.48413,0.52,162.77777,0.597,161.19841,0.454,127.46032,0.581,334.18253,0.623,329.46826,0.523,47.365078,0.697,223.70634,0.444,75.77778,0.608,154.61111,1.065,262.4762,0.823,42.174603,1.013,136.05556,0,0,0
jazz,0.237,59.93651,0.297,63.603176,0.374,73.82539,0.253,44.57143,0.574,248.54762,0.61,243.22223,0.305,10.555555,0.397,118.03968,0.222,31.214285,0.289,31,0.841,124.690475,0.758,15.1587305,0.79,27.317461,0,0,0
jazz,0.294,93.88095,0.366,84.77778,0.452,93.25397,0.312,65.55556,0.577,270.92856,0.611,264.79364,0.368,14.666667,0.493,167.00793,0.283,40.61905,0.372,63.142857,0.913,175.84921,0.771,15.261905,0.83,40.825397,0,0,0
jazz,0.264,79.69841,0.352,76.97619,0.439,80.65873,0.3,56.412697,0.575,261.6111,0.61,259.59525,0.349,17.380953,0.46,158.50793,0.267,35.285713,0.351,55.15873,0.885,169.61905,0.759,18.642857,0.821,44.61905,0,0,0
jazz,0.342,119.17461,0.356,109.74603,0.411,121.22222,0.363,91.90476,0.579,301.36508,0.617,294.53967,0.373,77.45238,0.524,93.52381,0.279,107.22222,0.428,38.34127,0.896,158.13492,0.843,23.793652,0.884,49.650795,0,0,0
jazz,0.417,148.3254,0.479,146.0873,0.567,150.9127,0.424,116.31746,0.58,321.35715,0.619,318.76984,0.499,42.72222,0.66,213.57143,0.407,89.007935,0.555,122.28571,1.028,241.84126,0.836,46.04762,0.952,98.230156,0,0,0
jazz,0.26,81.11905,0.36,78.36508,0.451,83.89683,0.293,56.99206,0.576,262.77777,0.612,258.74603,0.358,14.666667,0.471,169.13492,0.273,33.29365,0.348,55.738094,0.897,176.96031,0.76,20.833334,0.822,45.761906,0,0,0
jazz,0.529,237.59525,0.543,209.45238,0.609,217.60318,0.567,180.15079,0.585,390.38095,0.63,386.62698,0.572,92.03968,0.855,203.45238,0.464,161.57936,0.724,131.18254,1.18,278.0873,0.938,37.531746,1.113,127.5873,0,0,0
jazz,0.417,148.27777,0.479,145.98413,0.567,150.86508,0.424,116.12698,0.58,324,0.619,318.73016,0.499,42.79365,0.659,212.99207,0.407,89.06349,0.555,122.72222,1.028,241.33333,0.836,46.039684,0.952,98.650795,0,0,0
jazz,0.38,155.50793,0.477,142.9762,0.552,146.99207,0.43,118.32539,0.58,323.4524,0.619,320.63492,0.48,59.126984,0.653,194.18254,0.396,92.89683,0.559,121.65873,1.022,244.7619,0.829,30.507936,0.965,102.14286,0,0,0
jazz,0.333,131.05556,0.403,119.388885,0.476,129.55556,0.366,93.42857,0.579,299.62698,0.618,295.92856,0.421,55.396824,0.564,149.88095,0.329,85.90476,0.458,72.111115,0.944,199.4127,0.825,34.301586,0.897,73.690475,0,0,0
jazz,0.53,215.64285,0.552,200.88095,0.625,205.89682,0.543,169.83333,0.585,379.4524,0.629,375.15872,0.58,80.86508,0.822,215.68254,0.479,140.88095,0.711,152.19048,1.15,282.12698,0.912,40.72222,1.102,137.2381,0,0,0
jazz,0.393,146.90475,0.456,138.83333,0.534,145.27777,0.41,108.43651,0.579,313.8889,0.618,311.69843,0.472,40.50794,0.624,188.0238,0.389,78.25397,0.528,111.492065,0.995,217.9762,0.829,44.849205,0.941,98.03968,0,0,0
jazz,0.356,114.7619,0.413,113.992065,0.492,118.79365,0.366,89.80159,0.577,296.29364,0.615,292.53967,0.429,33.666668,0.561,165.12698,0.337,76.2381,0.458,81.88095,0.952,189.5,0.81,31.071428,0.893,71.27778,0,0,0
jazz,0.266,79.111115,0.347,77.92063,0.432,83.031746,0.291,55.960316,0.575,262.22223,0.612,258.1508,0.347,22.190475,0.456,147.71428,0.267,42.404762,0.352,55.07143,0.877,161.03175,0.765,24.650793,0.817,42.642857,0,0,0
jazz,0.374,147.85715,0.468,133.1746,0.548,135.28572,0.415,111.31746,0.58,316.18253,0.619,311.5873,0.463,57.865078,0.634,194.56349,0.379,91.63492,0.541,114.5,1.009,243.30952,0.827,17.444445,0.944,87.62698,0,0,0
jazz,0.24,64.92857,0.302,62.642857,0.383,73.19841,0.25,42.960316,0.574,248.21428,0.607,243.23016,0.308,13.047619,0.401,121.63492,0.223,30.698412,0.284,28.47619,0.842,128.43651,0.759,15.579365,0.79,26.396826,0,0,0
jazz,0.328,123.992065,0.383,107.769844,0.458,118.74603,0.367,90.62698,0.579,295.6508,0.615,291.0238,0.395,56.93651,0.552,143.45238,0.301,92.40476,0.438,56.238094,0.937,195.23016,0.823,18.420635,0.878,51.22222,0,0,0
blues,0.363,147.13492,0.458,130.07143,0.54,137.75397,0.418,105.031746,0.579,312.90475,0.615,308.0476,0.462,36.531746,0.632,202.07936,0.385,75.42857,0.539,126.28571,1.021,234.35715,0.813,17.825397,0.928,82.47619,0,0,0
blues,0.287,104.04762,0.379,91.38095,0.466,98.61905,0.327,68.94444,0.577,274.5873,0.612,271.4127,0.383,22.460318,0.511,170.92857,0.298,50.47619,0.394,69.968254,0.925,188.7381,0.773,22.904762,0.844,54.77778,0,0,0
blues,0.445,181.06349,0.484,176.99207,0.544,183.62698,0.478,144.15874,0.582,355.29364,0.625,347,0.521,87.45238,0.712,154.30159,0.433,142.46825,0.626,103,1.043,235.54762,0.899,46.238094,1.029,124.51588,0,0,0
blues,0.493,212.50793,0.546,207.36508,0.614,217.07143,0.529,167.80952,0.585,379.92062,0.629,373.84128,0.588,84.17461,0.81,194.85715,0.484,163.23016,0.704,129.99207,1.137,267.53174,0.921,50.595238,1.117,159.15079,0,0,0
blues,0.531,227.01587,0.545,198.72223,0.602,209.23016,0.537,169.31746,0.585,376.1508,0.629,370.5,0.577,76.031746,0.806,192.88095,0.491,135.59525,0.71,141.0873,1.134,261.49207,0.909,40.587303,1.101,142.4762,0,0,0
blues,0.239,86.82539,0.337,73.07937,0.422,83.309525,0.287,53.325397,0.575,259.46826,0.612,253.39682,0.334,18.182539,0.454,149.99207,0.251,36.285713,0.334,47.56349,0.885,164.51587,0.76,9.793651,0.809,32.99206,0,0,0
blues,0.494,223.01587,0.53,200.69841,0.582,214.84126,0.548,182.46031,0.585,385.73016,0.631,379.9365,0.566,92.97619,0.817,170.61905,0.479,161.44444,0.729,137.43651,1.137,245.31746,0.935,28.777779,1.111,125.84127,0,0,0
blues,0.246,109.150795,0.382,93.0873,0.48,103.35714,0.342,70.22222,0.578,273.62698,0.612,271.74603,0.373,52.56349,0.55,202.34921,0.272,60.690475,0.391,58.93651,0.963,254.7381,0.779,31.428572,0.833,52.49206,0,0,0
blues,0.384,179.7381,0.5,152.55556,0.598,157.2381,0.452,122.20635,0.58,326.49207,0.621,323.1111,0.501,42.70635,0.715,251.46031,0.407,80.2619,0.572,130.22223,1.107,289.7857,0.826,17.857143,0.96,91.95238,0,0,0
blues,0.269,74.92063,0.355,81.666664,0.437,87.57143,0.295,59.52381,0.576,264.6111,0.613,262.4365,0.358,20.15873,0.465,147.9127,0.276,41.960316,0.365,62.753967,0.887,162.88095,0.765,18.357143,0.829,49.261906,0,0,0
blues,0.476,199.89682,0.536,181.88095,0.608,185.4127,0.507,149.88095,0.582,358.0635,0.626,353.83334,0.555,61.809525,0.762,213.20634,0.466,113.53968,0.666,153.60318,1.108,263.9524,0.871,41.99206,1.056,133.69841,0,0,0
blues,0.482,220.5873,0.534,182.39682,0.611,187.86508,0.522,154.34126,0.582,361.2857,0.625,356.38095,0.532,68.63492,0.784,228.55556,0.449,108.64286,0.668,156.29366,1.144,292.23016,0.86,41.087303,1.044,129.4127,0,0,0
blues,0.257,100.87302,0.377,86.80159,0.481,98.52381,0.313,61.97619,0.576,269.36508,0.614,264.33334,0.373,21.166666,0.516,196.57143,0.273,40.873016,0.359,48.904762,0.939,214.60318,0.766,11.666667,0.825,34.984127,0,0,0
blues,0.295,110.43651,0.377,93.94444,0.467,103.42857,0.325,70.5873,0.577,277.53967,0.613,273.63492,0.379,34.746033,0.516,164.23016,0.289,57.22222,0.393,59.698414,0.919,194.65079,0.789,25.063492,0.841,47.23016,0,0,0
blues,0.268,78.89683,0.362,81.30159,0.442,89.31746,0.298,60.38889,0.577,264.88095,0.609,259.46033,0.359,20.952381,0.478,160.16667,0.276,44.04762,0.372,67.43651,0.904,175.93651,0.765,11.888889,0.831,46.714287,0,0,0
blues,0.334,173.18254,0.473,134.30159,0.577,146.09525,0.422,109.03968,0.58,311.03174,0.616,308.79364,0.465,42.07143,0.675,247.59525,0.368,66.56349,0.514,110.20635,1.073,286.2381,0.806,27.436508,0.916,75.2381,0,0,0
blues,0.285,109.492065,0.398,97.44444,0.497,106.349205,0.336,72.86508,0.578,279.3889,0.614,273.83334,0.397,31.055555,0.544,195.63492,0.303,52.47619,0.404,69.71429,0.953,221.69048,0.783,21.896826,0.85,52.912697,0,0,0
blues,0.523,225.87302,0.534,214.80159,0.595,222.14285,0.554,194.09525,0.586,399.0873,0.634,394.3254,0.578,147.75397,0.852,152.33333,0.462,217.5873,0.736,110.349205,1.146,283.81747,0.989,45.190475,1.138,130.59525,0,0,0
blues,0.467,207.66667,0.535,175.66667,0.617,179.2381,0.506,149.84126,0.583,354.90475,0.623,349.70636,0.55,46.690475,0.769,231.37302,0.455,107.24603,0.648,144.48413,1.125,266.59525,0.861,34.198414,1.035,117.20635,0,0,0
blues,0.266,77.19841,0.361,81.12698,0.446,88.34127,0.295,57.738094,0.575,264.31747,0.613,258.2143,0.359,15.333333,0.474,161.7381,0.274,37.698414,0.359,63.031746,0.901,172.2381,0.759,15.404762,0.827,47.73016,0,0,0
blues,0.251,77.71429,0.325,71.18254,0.408,81.19841,0.271,50.07143,0.575,256.96033,0.609,251.95238,0.327,22.38889,0.432,131.04762,0.239,42.57143,0.316,35.61905,0.858,148.77777,0.764,22.579365,0.802,36.97619,0,0,0
blues,0.457,201.81746,0.528,175.25397,0.608,177.6746,0.483,144.78572,0.582,351.94446,0.623,344.6508,0.548,48.47619,0.746,219.73016,0.458,103.92063,0.639,147.24603,1.101,257.07938,0.863,38.896824,1.027,119.84127,0,0,0
blues,0.286,136.09525,0.422,112,0.529,124.19841,0.382,85.86508,0.578,292.2619,0.614,288.9127,0.408,55.968254,0.609,226.62698,0.306,64.57143,0.443,74.2619,1.009,282.4524,0.795,26.492064,0.867,56.603176,0,0,0
blues,0.528,240.03969,0.538,234.61905,0.583,242.15874,0.596,213.49207,0.589,426.23016,0.638,417.2143,0.604,182.99207,0.899,114.531746,0.481,280.27777,0.786,82.71429,1.158,266.8095,1.049,41.595238,1.192,132.19048,0,0,0
